Episode,Reward
1139,-161.4285740852356
1140,-136.95153284072876
1141,-138.40561509132385
1142,-147.02806401252747
1143,-138.39285945892334
1144,-152.80612540245056
1145,-135.4974514245987
1146,-148.46939027309418
1147,-145.58673787117004
1148,-125.42092061042786
1149,-139.8214316368103
1150,-154.23469638824463
1151,-129.73214519023895
1152,-134.06888043880463
1153,-134.06887996196747
1154,-152.81888020038605
1155,-125.42092108726501
1156,-141.27551233768463
1157,-136.93877828121185
1158,-125.3954108953476
1159,-152.8188806772232
1160,-152.78061509132385
1161,-157.15561521053314
1162,-145.59949278831482
1163,-138.38010430335999
1164,-131.1862268447876
1165,-145.59949254989624
1166,-144.1326562166214
1167,-134.06888020038605
1168,-141.26275753974915
1169,-142.71683967113495
1170,-132.61479830741882
1171,-122.53826773166656
1172,-124.00510478019714
1173,-132.61479902267456
1174,-129.71939063072205
1175,-132.62755370140076
1176,-142.7295949459076
1177,-148.48214638233185
1178,-116.77296078205109
1179,-119.65561413764954
1180,-138.39285969734192
1181,-144.13265550136566
1182,-149.8979617357254
1183,-132.6275532245636
1184,-141.27551305294037
1185,-147.02806329727173
1186,-131.1734720468521
1187,-138.38010501861572
1188,-136.938778758049
1189,-136.9387778043747
1190,-119.65561413764954
1191,-145.58673763275146
1192,-128.31632912158966
1193,-155.68877851963043
1194,-132.62755370140076
1195,-136.9642882347107
1196,-142.70408427715302
1197,-141.26275777816772
1198,-144.14541065692902
1199,-125.42092084884644
1200,-132.62755393981934
1201,-139.82143139839172
1202,-131.1734720468521
1203,-139.83418583869934
1204,-139.82143139839172
1205,-131.18622732162476
1206,-138.3928599357605
1207,-135.51020681858063
1208,-145.6122475862503
1209,-147.02806401252747
1210,-136.9515335559845
1211,-131.17347180843353
1212,-139.82143092155457
1213,-131.18622756004333
1214,-119.66836965084076
1215,-131.18622660636902
1216,-131.1862268447876
1217,-132.62755370140076
1218,-152.79336953163147
1219,-141.2500021457672
1220,-139.82143139839172
1221,-118.21428847312927
1222,-145.59949278831482
1223,-132.61479902267456
1224,-160.0255125761032
1225,-152.7933702468872
1226,-129.74490082263947
1227,-129.7321447134018
1228,-129.73214495182037
1229,-129.73214519023895
1230,-141.26275753974915
1231,-144.14541113376617
1232,-131.19898200035095
1233,-142.69132947921753
1234,-131.1862268447876
1235,-154.24745213985443
1236,-141.25000286102295
1237,-132.6147985458374
1238,-135.48469638824463
1239,-141.27551329135895
1240,-125.42092108726501
1241,-147.0153088569641
1242,-139.8214316368103
1243,-129.71939086914062
1244,-126.84949231147766
1245,-138.39285969734192
1246,-145.58673691749573
